id,text,timestamp,user,location,source,language,query,true_sentiment,politician,party,is_sarcastic,cleaned_text,tokens,token_count,char_count,ml_label,ml_confidence,ml_probs,split,dl_label,dl_confidence,dl_probs,final_sentiment,final_confidence,is_different_from_ml,extracted_entities
663,Banging on The #RollingStones on a Friday night with @user to start the weekend - after-hour Nirvana.,2024-08-25,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,banging friday night start weekend afterhour nirvana,"['banging', 'friday', 'night', 'start', 'weekend', 'afterhour', 'nirvana']",7,52,positive,0.5206,"{np.str_('negative'): 0.1047, np.str_('neutral'): 0.3747, np.str_('positive'): 0.5206}",labeled,neutral,0.6367,"{'neutral': 0.6367, 'positive': 0.3567, 'negative': 0.0066}",neutral,0.5319,1,"['@user', 'Nirvana']"
664,Don't need make up to cover up. #WhatMakesYouBeautiful #OneDirection #1DHarry,2024-02-27,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,dont need make cover,"['dont', 'need', 'make', 'cover']",4,20,positive,0.4388,"{np.str_('negative'): 0.2424, np.str_('neutral'): 0.3188, np.str_('positive'): 0.4388}",labeled,neutral,0.726,"{'neutral': 0.726, 'negative': 0.1652, 'positive': 0.1088}",neutral,0.5631,1,['1DHarry']
665,@user Everton are the 2nd highest users of the long ball this season. Wilshere has time and a selling club on his side. #feederclub,2025-02-19,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,everton 2nd highest user long ball season wilshere time selling club side,"['everton', '2nd', 'highest', 'user', 'long', 'ball', 'season', 'wilshere', 'time', 'selling', 'club', 'side']",12,73,positive,0.4053,"{np.str_('negative'): 0.2, np.str_('neutral'): 0.3947, np.str_('positive'): 0.4053}",labeled,neutral,0.8339,"{'neutral': 0.8339, 'positive': 0.1445, 'negative': 0.0216}",neutral,0.6582,1,['@user Everton']
666,"every joke is repeated at least four times . every joke is repeated at least four times . every joke is repeated at least--annoying , isn't it ?",2024-07-20,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,0,every joke repeated least four time every joke repeated least four time every joke repeated leastannoying isnt,"['every', 'joke', 'repeated', 'least', 'four', 'time', 'every', 'joke', 'repeated', 'least', 'four', 'time', 'every', 'joke', 'repeated', 'leastannoying', 'isnt']",17,110,positive,0.383,"{np.str_('negative'): 0.2927, np.str_('neutral'): 0.3243, np.str_('positive'): 0.383}",labeled,negative,0.5838,"{'negative': 0.5838, 'neutral': 0.3789, 'positive': 0.0374}",negative,0.4674,1,[]
667,#Westworld S01 is nothing less than a MASTERPIECE. Phenomenal finale. And im gonna stay away from all the theories.,2025-03-07,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,s01 nothing less masterpiece phenomenal finale im gon na stay away theory,"['s01', 'nothing', 'less', 'masterpiece', 'phenomenal', 'finale', 'im', 'gon', 'na', 'stay', 'away', 'theory']",12,73,positive,0.5404,"{np.str_('negative'): 0.2041, np.str_('neutral'): 0.2555, np.str_('positive'): 0.5404}",labeled,positive,0.9502,"{'positive': 0.9502, 'neutral': 0.0404, 'negative': 0.0094}",positive,0.7863,0,['MASTERPIECE']
668,a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that's made a difference to nyc inner-city youth .,2024-07-19,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,behind scene look training dedication go becoming worldclass fencer champion thats made difference nyc innercity youth,"['behind', 'scene', 'look', 'training', 'dedication', 'go', 'becoming', 'worldclass', 'fencer', 'champion', 'thats', 'made', 'difference', 'nyc', 'innercity', 'youth']",16,118,positive,0.4988,"{np.str_('negative'): 0.3416, np.str_('neutral'): 0.1597, np.str_('positive'): 0.4988}",labeled,positive,0.8677,"{'positive': 0.8677, 'neutral': 0.1273, 'negative': 0.005}",positive,0.7201,0,[]
669,@user  A trunk show by Pipa & bella & EKSMS on Nov 1st @ Escobar with complimentary Cocktail workshop & designer Jewelry.RSVP to us,2024-10-10,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,trunk show pipa bella eksms nov 1st escobar complimentary cocktail workshop designer jewelryrsvp u,"['trunk', 'show', 'pipa', 'bella', 'eksms', 'nov', '1st', 'escobar', 'complimentary', 'cocktail', 'workshop', 'designer', 'jewelryrsvp', 'u']",14,98,neutral,0.5716,"{np.str_('negative'): 0.1607, np.str_('neutral'): 0.5716, np.str_('positive'): 0.2677}",labeled,neutral,0.8595,"{'neutral': 0.8595, 'positive': 0.1209, 'negative': 0.0196}",neutral,0.7443,0,"['@user', 'RSVP', 'Cocktail workshop & designer Jewelry', 'Pipa & bella & EKSMS on']"
670,"@user @user plenty of other news sources with riots, just look. Not to mention anti-trump  assaults",2024-10-05,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Trump,Unknown,1,plenty news source riot look not mention antitrump assault,"['plenty', 'news', 'source', 'riot', 'look', 'not', 'mention', 'antitrump', 'assault']",9,58,positive,0.4319,"{np.str_('negative'): 0.2969, np.str_('neutral'): 0.2712, np.str_('positive'): 0.4319}",labeled,negative,0.7703,"{'negative': 0.7703, 'neutral': 0.2173, 'positive': 0.0123}",negative,0.5809,1,['@user @user']
671,@user @user Purge the voter registration records,2024-07-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,purge voter registration record,"['purge', 'voter', 'registration', 'record']",4,31,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,neutral,0.67,"{'neutral': 0.67, 'negative': 0.3023, 'positive': 0.0277}",neutral,0.538,1,['@user']
672,"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",2024-02-18,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,0,awful lot like one spear music video content except go least 90 minute worse pay want see,"['awful', 'lot', 'like', 'one', 'spear', 'music', 'video', 'content', 'except', 'go', 'least', '90', 'minute', 'worse', 'pay', 'want', 'see']",17,89,neutral,0.4132,"{np.str_('negative'): 0.3237, np.str_('neutral'): 0.4132, np.str_('positive'): 0.2631}",labeled,negative,0.9525,"{'negative': 0.9525, 'neutral': 0.0416, 'positive': 0.0059}",negative,0.701,1,[]
673,I dont even think briana is sure when she got pregnant,2025-03-29,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,dont even think briana sure got pregnant,"['dont', 'even', 'think', 'briana', 'sure', 'got', 'pregnant']",7,40,neutral,0.4602,"{np.str_('negative'): 0.197, np.str_('neutral'): 0.4602, np.str_('positive'): 0.3428}",labeled,neutral,0.6162,"{'neutral': 0.6162, 'negative': 0.3651, 'positive': 0.0187}",neutral,0.5538,0,[]
674,"@user i'm more upset by the racist, stereotypical shit that every fucking store under the sun sells around St. Patrick's day.""",2024-01-16,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,1,im upset racist stereotypical shit every fucking store sun sell around st patrick day,"['im', 'upset', 'racist', 'stereotypical', 'shit', 'every', 'fucking', 'store', 'sun', 'sell', 'around', 'st', 'patrick', 'day']",14,85,positive,0.4772,"{np.str_('negative'): 0.1672, np.str_('neutral'): 0.3556, np.str_('positive'): 0.4772}",labeled,negative,0.9459,"{'negative': 0.9459, 'neutral': 0.0479, 'positive': 0.0062}",negative,0.6344,1,"['@user', ""St. Patrick's""]"
675,@user hey did you hear that the popular vote is up 2MM for Hillary and it doesn't mean shit?,2024-05-02,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,hey hear popular vote 2mm hillary doesnt mean shit,"['hey', 'hear', 'popular', 'vote', '2mm', 'hillary', 'doesnt', 'mean', 'shit']",9,50,neutral,0.4446,"{np.str_('negative'): 0.3298, np.str_('neutral'): 0.4446, np.str_('positive'): 0.2255}",labeled,negative,0.8132,"{'negative': 0.8132, 'neutral': 0.1735, 'positive': 0.0134}",negative,0.6198,1,"['Hillary', '@user']"
676,Kunle Afolayan has raised the bar to another level with October 1. Not sure there are many who can meet up or raise the bar in Nigeria!!!,2024-04-27,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,kunle afolayan raised bar another level october not sure many meet raise bar nigeria,"['kunle', 'afolayan', 'raised', 'bar', 'another', 'level', 'october', 'not', 'sure', 'many', 'meet', 'raise', 'bar', 'nigeria']",14,84,positive,0.4457,"{np.str_('negative'): 0.1473, np.str_('neutral'): 0.407, np.str_('positive'): 0.4457}",labeled,neutral,0.8015,"{'neutral': 0.8015, 'positive': 0.1123, 'negative': 0.0861}",neutral,0.6437,1,"['Nigeria', 'Kunle Afolayan']"
677,I stay up til 6:30 every morning just to watch Between the Lions.,2024-10-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,stay til 630 every morning watch lion,"['stay', 'til', '630', 'every', 'morning', 'watch', 'lion']",7,37,positive,0.4855,"{np.str_('negative'): 0.2175, np.str_('neutral'): 0.297, np.str_('positive'): 0.4855}",labeled,neutral,0.6528,"{'neutral': 0.6528, 'positive': 0.3229, 'negative': 0.0243}",neutral,0.5105,1,[]
678,Juan  Just heard Green Day's 'Time of our life' for the 1st time since leaving florida and i burst into tears. I miss everyone...  Kellogg,2024-07-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,juan heard green day time life 1st time since leaving florida burst tear miss everyone kellogg,"['juan', 'heard', 'green', 'day', 'time', 'life', '1st', 'time', 'since', 'leaving', 'florida', 'burst', 'tear', 'miss', 'everyone', 'kellogg']",16,94,positive,0.5199,"{np.str_('negative'): 0.2357, np.str_('neutral'): 0.2444, np.str_('positive'): 0.5199}",labeled,neutral,0.5245,"{'neutral': 0.5245, 'positive': 0.3679, 'negative': 0.1076}",positive,0.4287,0,"['Kellogg', 'florida', 'Juan']"
679,[NEWS] Stuck-Up Sunday: Shepard Fairey - Andre the Giant Uncut Sticker Sheet - @user @user,2024-01-01,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,news stuckup sunday shepard fairey andre giant uncut sticker sheet,"['news', 'stuckup', 'sunday', 'shepard', 'fairey', 'andre', 'giant', 'uncut', 'sticker', 'sheet']",10,66,neutral,0.4203,"{np.str_('negative'): 0.1971, np.str_('neutral'): 0.4203, np.str_('positive'): 0.3826}",labeled,neutral,0.7777,"{'neutral': 0.7777, 'negative': 0.1568, 'positive': 0.0655}",neutral,0.6347,0,['Fairey - Andre']
680,"If you're looking for work in #Palestine, TX, check out this #job: #Retail #Hiring #CareerArc",2024-05-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,youre looking work tx check,"['youre', 'looking', 'work', 'tx', 'check']",5,27,neutral,0.3712,"{np.str_('negative'): 0.2722, np.str_('neutral'): 0.3712, np.str_('positive'): 0.3567}",labeled,neutral,0.8659,"{'neutral': 0.8659, 'positive': 0.0851, 'negative': 0.049}",neutral,0.668,0,"['TX', 'Palestine', 'CareerArc']"
681,WHEN I THINK OF YOU by JANET JACKSON was no.15 in the UK charts on 1 September 1986,2024-12-30,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,think janet jackson no15 uk chart september 1986,"['think', 'janet', 'jackson', 'no15', 'uk', 'chart', 'september', '1986']",8,48,neutral,0.4742,"{np.str_('negative'): 0.1352, np.str_('neutral'): 0.4742, np.str_('positive'): 0.3906}",labeled,neutral,0.9151,"{'neutral': 0.9151, 'positive': 0.0575, 'negative': 0.0274}",neutral,0.7387,0,"['UK', 'JANET JACKSON']"
682,#NowPlaying Adi?s - Ricky Martin,2024-11-05,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,adis ricky martin,"['adis', 'ricky', 'martin']",3,17,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,neutral,0.8778,"{'neutral': 0.8778, 'positive': 0.0896, 'negative': 0.0326}",neutral,0.6627,1,"['NowPlaying', 'Ricky Martin']"
683,"@user I have yet to find even one patient who benefitted from it. And, Medicare and Medicaid are broke systems. #RepealACA",2025-01-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,1,yet find even one patient benefitted medicare medicaid broke system,"['yet', 'find', 'even', 'one', 'patient', 'benefitted', 'medicare', 'medicaid', 'broke', 'system']",10,67,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,negative,0.86,"{'negative': 0.86, 'neutral': 0.1306, 'positive': 0.0094}",negative,0.6182,1,"['Medicaid', 'Medicare']"
684,"This is one of the worst movies I have ever seen. However, the little slave girl, Alice and Jared Harris imitating Christopher Walken is what makes this movie entertaining. Alice's smoking, drinking and uncanny way of showing up when her name is called is strange and interesting.",2024-07-21,unknown_user,,IMDB,en,imdb,negative,Harris,Unknown,0,one worst movie ever seen however little slave girl alice jared harris imitating christopher walken make movie entertaining alices smoking drinking uncanny way showing name called strange interesting,"['one', 'worst', 'movie', 'ever', 'seen', 'however', 'little', 'slave', 'girl', 'alice', 'jared', 'harris', 'imitating', 'christopher', 'walken', 'make', 'movie', 'entertaining', 'alices', 'smoking', 'drinking', 'uncanny', 'way', 'showing', 'name', 'called', 'strange', 'interesting']",28,199,negative,0.5356,"{np.str_('negative'): 0.5356, np.str_('neutral'): 0.0989, np.str_('positive'): 0.3655}",labeled,negative,0.9125,"{'negative': 0.9125, 'neutral': 0.0792, 'positive': 0.0083}",negative,0.7617,0,"['Alice', 'Jared Harris', 'Christopher Walken']"
685,Ay up @user You still want me to get you a pair of tickets for the Sunderland match on 2nd Jan (7.45pm ko)?,2025-01-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,ay still want get pair ticket sunderland match 2nd jan 745pm ko,"['ay', 'still', 'want', 'get', 'pair', 'ticket', 'sunderland', 'match', '2nd', 'jan', '745pm', 'ko']",12,63,neutral,0.4722,"{np.str_('negative'): 0.1975, np.str_('neutral'): 0.4722, np.str_('positive'): 0.3304}",labeled,neutral,0.872,"{'neutral': 0.872, 'positive': 0.1107, 'negative': 0.0173}",neutral,0.7121,0,['Sunderland']
686,@user how many do you need? I have to get them from mrs murray and we can meet sometime friday,2024-09-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,many need get mr murray meet sometime friday,"['many', 'need', 'get', 'mr', 'murray', 'meet', 'sometime', 'friday']",8,44,neutral,0.5041,"{np.str_('negative'): 0.0995, np.str_('neutral'): 0.5041, np.str_('positive'): 0.3964}",labeled,neutral,0.8295,"{'neutral': 0.8295, 'positive': 0.1479, 'negative': 0.0227}",neutral,0.6993,0,['@user']
687,"I'm sorry to report that I have seen this film several times. When it bombed at the box office, it was repeated nightly for about a month on HBO. And I watched it over and over because television in general is so bad--or was at that time. I no longer watch, so it might be wonderf",2024-09-16,unknown_user,,IMDB,en,imdb,negative,Unknown,Unknown,1,im sorry report seen film several time bombed box office repeated nightly month hbo watched television general bador time no longer watch might wonderf,"['im', 'sorry', 'report', 'seen', 'film', 'several', 'time', 'bombed', 'box', 'office', 'repeated', 'nightly', 'month', 'hbo', 'watched', 'television', 'general', 'bador', 'time', 'no', 'longer', 'watch', 'might', 'wonderf']",24,151,positive,0.4894,"{np.str_('negative'): 0.349, np.str_('neutral'): 0.1617, np.str_('positive'): 0.4894}",labeled,negative,0.9037,"{'negative': 0.9037, 'neutral': 0.0906, 'positive': 0.0057}",negative,0.6818,1,['HBO']
688,"""In a reversal, Carly Fiorina now likely to make main stage at the next Republican debate: Carly Fiorina may ha...",2024-06-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Republicans,0,reversal carly fiorina likely make main stage next republican debate carly fiorina may ha,"['reversal', 'carly', 'fiorina', 'likely', 'make', 'main', 'stage', 'next', 'republican', 'debate', 'carly', 'fiorina', 'may', 'ha']",14,89,positive,0.5344,"{np.str_('negative'): 0.1846, np.str_('neutral'): 0.281, np.str_('positive'): 0.5344}",labeled,neutral,0.7958,"{'neutral': 0.7958, 'positive': 0.1999, 'negative': 0.0043}",neutral,0.5899,1,['Carly Fiorina']
689,"Trump defendendo Steve Bannon: ""But Steve went to Harvard, he was a, you know, he was very successful,  he was a Naval officer (+)",2024-06-15,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Trump,Unknown,0,trump defendendo steve bannon but steve went harvard know successful naval officer,"['trump', 'defendendo', 'steve', 'bannon', 'but', 'steve', 'went', 'harvard', 'know', 'successful', 'naval', 'officer']",12,82,neutral,0.468,"{np.str_('negative'): 0.3203, np.str_('neutral'): 0.468, np.str_('positive'): 0.2118}",labeled,neutral,0.7947,"{'neutral': 0.7947, 'positive': 0.1258, 'negative': 0.0795}",neutral,0.664,0,"['Steve', 'Harvard', 'Naval', 'Steve Bannon']"
690,#Dodgers roll after Sharknado.  That's just fact.,2025-04-26,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,roll sharknado thats fact,"['roll', 'sharknado', 'thats', 'fact']",4,25,positive,0.3841,"{np.str_('negative'): 0.3109, np.str_('neutral'): 0.305, np.str_('positive'): 0.3841}",labeled,neutral,0.7235,"{'neutral': 0.7235, 'positive': 0.2195, 'negative': 0.057}",neutral,0.5561,1,"['Sharknado', 'Dodgers']"
